Date,.SPX,.NSEI,.NIFSMCP100,.VIX,.NIFMDCP100
1/14/2015,2011.27,8277.55,5293.6,21.48,12616.75
1/15/2015,1992.67,8494.15,5391.4,22.39,12792.45
1/16/2015,2019.42,8513.8,5395.05,20.95,12868.85
1/19/2015,,8550.7,5460.15,,12903.9
1/20/2015,2022.55,8695.6,5497.25,19.89,12949.85
1/21/2015,2032.12,8729.5,5491.85,18.85,12961.8
1/22/2015,2063.15,8761.4,5498.2,16.4,12988.95
1/23/2015,2051.82,8835.6,5473.4,16.66,13034.9
1/26/2015,2057.09,,,15.52,
1/27/2015,2029.55,8910.5,5507.35,17.22,13143.8
1/28/2015,2002.16,8914.3,5522.15,20.44,13220.1
1/29/2015,2021.25,8952.35,5505.35,18.76,13179.1
1/30/2015,1994.99,8808.9,5464.55,20.97,13124.1
2/2/2015,2020.85,8797.4,5548.8,19.43,13207.65
2/3/2015,2050.03,8756.55,5543.75,17.33,13101.85
2/4/2015,2041.51,8723.7,5547.25,18.33,13055.85
2/5/2015,2062.52,8711.7,5453.55,16.85,12863.45
2/6/2015,2055.47,8661.05,5383,17.29,12744.9
2/9/2015,2046.74,8526.35,5328.8,18.55,12531.75
2/10/2015,2068.59,8565.55,5320.75,17.23,12616.55
2/11/2015,2068.53,8627.4,5423.8,16.96,12842.9
2/12/2015,2088.48,8711.55,5520.2,15.34,12995.05
2/13/2015,2096.99,8805.5,5550,14.69,13100.8
2/16/2015,,8809.35,5574.45,,13078.4
2/17/2015,2100.34,,,15.8,
2/18/2015,2099.68,8869.1,5661.55,15.45,13174.3
2/19/2015,2097.45,8895.3,5655.1,15.29,13202.35
2/20/2015,2110.3,8833.6,5664.75,14.3,13200.4
2/23/2015,2109.66,8754.95,5637.75,14.56,13070.95
2/24/2015,2115.48,8762.1,5644.35,13.69,13022.95
2/25/2015,2113.86,8767.25,5626.75,13.84,13002.1
2/26/2015,2110.74,8683.85,5575.65,13.91,12851.4
2/27/2015,2104.5,8844.6,5701.75,13.34,13113.3
3/2/2015,2117.39,8956.75,5775.7,13.04,13322.2
3/3/2015,2107.78,8996.25,5842.8,13.86,13425.35
3/4/2015,2098.53,8922.65,5765.95,14.23,13242.9
3/5/2015,2101.04,8937.75,5832.5,14.04,13349.5
3/6/2015,2071.26,,,15.2,
3/9/2015,2079.43,8756.75,5758.15,15.06,13175.25
3/10/2015,2044.16,8712.05,5729.2,16.69,13177.8
3/11/2015,2040.24,8699.95,5703,16.87,13128.75
3/12/2015,2065.95,8776,5793.85,15.42,13334
3/13/2015,2053.4,8647.75,5690.35,16,13155.2
3/16/2015,2081.19,8633.15,5641,15.61,13105.25
3/17/2015,2074.28,8723.3,5684.75,15.66,13233
3/18/2015,2099.5,8685.9,5722.8,13.97,13255.15
3/19/2015,2089.27,8634.65,5684.3,14.07,13207.3
3/20/2015,2108.1,8570.9,5531.95,13.02,13012.9
3/23/2015,2104.42,8550.9,5500.6,13.41,12907.55
3/24/2015,2091.5,8542.95,5483.65,13.62,12867.25
3/25/2015,2061.05,8530.8,5451,15.44,12883.7
3/26/2015,2056.15,8342.15,5398.6,15.8,12767.8
3/27/2015,2061.02,8341.4,5414.75,15.07,12746.05
3/30/2015,2086.24,8492.3,5584,14.51,12939.1
3/31/2015,2067.89,8491,5623.3,15.29,13001.25
4/1/2015,2059.69,8586.25,5716.3,15.11,13153.65
4/2/2015,2066.96,,,14.67,
4/6/2015,2080.62,8659.9,5828.5,14.74,13274.15
4/7/2015,2076.33,8660.3,5903.75,14.78,13389.75
4/8/2015,2081.9,8714.4,5965.8,13.98,13494
4/9/2015,2091.18,8778.3,5976.15,13.09,13526.5
4/10/2015,2102.06,8780.35,6006.8,12.58,13620.5
4/13/2015,2092.43,8834,6038.9,13.94,13663.3
4/14/2015,2095.84,,,13.67,
4/15/2015,2106.63,8750.2,6021.75,12.84,13564.5
4/16/2015,2104.99,8706.7,5952.2,12.6,13468.85
4/17/2015,2081.18,8606,5874,13.89,13261.9
4/20/2015,2100.4,8448.1,5734.3,13.3,12942.45
4/21/2015,2097.29,8377.75,5741.1,13.25,12846.25
4/22/2015,2107.96,8429.7,5734.05,12.71,12878.65
4/23/2015,2112.93,8398.3,5709.45,12.48,12886.75
4/24/2015,2117.69,8305.25,5527.85,12.29,12656.65
4/27/2015,2108.92,8213.8,5345.9,13.12,12368.55
4/28/2015,2114.76,8285.6,5435,12.41,12577.3
4/29/2015,2106.85,8239.75,5471.55,13.39,12646.6
4/30/2015,2085.51,8181.5,5461.9,14.55,12689.6
5/1/2015,2108.29,,,12.7,
5/4/2015,2114.49,8331.95,5596.7,12.85,12948.6
5/5/2015,2089.46,8324.8,5604.1,14.31,13007.7
5/6/2015,2080.15,8097,5404.7,15.15,12553.8
5/7/2015,2088,8057.3,5295.45,15.13,12319.45
5/8/2015,2116.1,8191.5,5400.4,12.86,12529.65
5/11/2015,2105.33,8325.25,5453.2,13.85,12769
5/12/2015,2099.12,8126.95,5315.65,13.86,12561.8
5/13/2015,2098.48,8235.45,5373.4,13.76,12757.65
5/14/2015,2121.1,8224.2,5414.2,12.74,12933.15
5/15/2015,2122.73,8262.35,5424.1,12.38,12971.75
5/18/2015,2129.2,8373.65,5485.9,12.73,13070.25
5/19/2015,2127.83,8365.65,5513.4,12.85,13066.95
5/20/2015,2125.85,8423.25,5519.85,12.88,13063
5/21/2015,2130.82,8421,5537.3,12.11,13045.3
5/22/2015,2126.06,8458.95,5537.4,12.13,13089.05
5/25/2015,,8370.25,5498.05,,13092.95
5/26/2015,2104.2,8339.35,5474.85,14.06,13092.8
5/27/2015,2123.48,8334.6,5484.25,13.27,13095.6
5/28/2015,2120.79,8319,5500.15,13.31,13037.35
5/29/2015,2107.39,8433.65,5564.75,13.84,13180.75
6/1/2015,2111.73,8433.4,5552.5,13.97,13180.05
6/2/2015,2109.6,8236.45,5425.7,14.24,12893.9
6/3/2015,2114.07,8135.1,5252.15,13.66,12697.45
6/4/2015,2095.84,8130.65,5247.45,14.71,12697.4
6/5/2015,2092.83,8114.7,5259.8,14.21,12721
6/8/2015,2079.28,8044.15,5170.1,15.29,12524.65
6/9/2015,2080.15,8022.4,5133.75,14.47,12477.4
6/10/2015,2105.2,8124.45,5182.65,13.22,12614.75
6/11/2015,2108.86,7965.35,5092.3,12.85,12402.15
6/12/2015,2094.11,7982.9,5093.9,13.78,12410.25
6/15/2015,2084.43,8013.9,5130.5,15.39,12433.5
6/16/2015,2096.29,8047.3,5147.35,14.81,12476.85
6/17/2015,2100.44,8091.55,5201.4,14.5,12670.2
6/18/2015,2121.24,8174.6,5265.2,13.19,12762.3
6/19/2015,2109.99,8224.95,5283.95,13.96,12847
6/22/2015,2122.85,8353.1,5383.15,12.74,13046.2
6/23/2015,2124.2,8381.55,5388.9,12.11,13088.15
6/24/2015,2108.58,8360.85,5342.35,13.26,12961.9
6/25/2015,2102.31,8398,5350.35,14.01,13053.1
6/26/2015,2101.49,8381.1,5368.8,14.02,13066.25
6/29/2015,2057.64,8318.4,5259.5,18.85,12863.65
6/30/2015,2063.11,8368.5,5323.95,18.23,13009.65
7/1/2015,2077.42,8453.05,5399.9,16.09,13204.4
7/2/2015,2076.78,8444.9,5419.4,16.79,13313.9
7/3/2015,,8484.9,5406.1,,13279.95
7/6/2015,2068.76,8522.15,5495.45,17.01,13414.2
7/7/2015,2081.34,8510.8,5551.85,16.09,13475.7
7/8/2015,2046.68,8363.05,5466.8,19.66,13308.5
7/9/2015,2051.31,8328.55,5482.9,19.97,13261.15
7/10/2015,2076.62,8360.55,5502.65,16.83,13260.4
7/13/2015,2099.6,8459.65,5564.35,13.9,13433.45
7/14/2015,2108.95,8454.1,5574.85,13.37,13469.75
7/15/2015,2107.4,8523.8,5602.75,13.23,13513.35
7/16/2015,2124.29,8608.05,5637.6,12.11,13680.9
7/17/2015,2126.64,8609.85,5686.45,11.95,13725.85
7/20/2015,2128.28,8603.45,5705.95,12.25,13759.8
7/21/2015,2119.21,8529.45,5600.35,12.22,13527.8
7/22/2015,2114.15,8633.5,5638.95,12.12,13663.8
7/23/2015,2102.15,8589.8,5661.3,12.63,13687
7/24/2015,2079.65,8521.55,5622.65,13.74,13584.55
7/27/2015,2067.64,8361,5550.35,15.6,13411.55
7/28/2015,2093.25,8337,5517,13.44,13349.65
7/29/2015,2108.57,8375.05,5577.35,12.5,13457.35
7/30/2015,2108.63,8421.8,5644.65,12.13,13568.15
7/31/2015,2103.84,8532.85,5722.9,12.12,13728.65
8/3/2015,2098.04,8543.05,5809.55,12.56,13831.8
8/4/2015,2093.32,8516.9,5877.65,13,14029.85
8/5/2015,2099.84,8567.95,5933.15,12.51,14149.85
8/6/2015,2083.56,8588.65,5927.9,13.77,14137.4
8/7/2015,2077.57,8564.6,5887,13.39,14114.95
8/10/2015,2104.18,8525.6,5848.7,12.23,14100.75
8/11/2015,2084.07,8462.35,5767.2,13.71,14007.75
8/12/2015,2086.05,8349.45,5623.85,13.61,13684.9
8/13/2015,2083.39,8355.85,5535.35,13.49,13636.95
8/14/2015,2091.54,8518.55,5655.65,12.83,13917.1
8/17/2015,2102.44,8477.3,5660.3,13.02,13977.35
8/18/2015,2096.92,8466.55,5724.55,13.79,14048.75
8/19/2015,2079.61,8495.15,5717.4,15.25,14076.7
8/20/2015,2035.73,8372.75,5549.3,19.14,13831.75
8/21/2015,1970.89,8299.95,5499.25,28.03,13749.15
8/24/2015,1893.21,7809,4915.8,40.74,12543.15
8/25/2015,1867.61,7880.7,5003.9,36.02,12790.9
8/26/2015,1940.51,7791.85,5018.65,30.32,12756.1
8/27/2015,1987.66,7948.95,5171.45,26.1,13105.3
8/28/2015,1988.87,8001.95,5145.85,26.05,13134.3
8/31/2015,1972.18,7971.3,5167.25,28.43,13059.1
9/1/2015,1913.85,7785.85,5041.25,31.4,12787.1
9/2/2015,1948.86,7717,5041.85,26.09,12735.2
9/3/2015,1951.13,7823,5108.2,25.61,12876.8
9/4/2015,1921.22,7655.05,4964.8,27.8,12591.8
9/7/2015,,7558.8,4854.9,,12319.1
9/8/2015,1969.41,7688.25,4915.15,24.9,12397.9
9/9/2015,1942.04,7818.6,5037.75,26.23,12648.5
9/10/2015,1952.29,7788.1,5013.2,24.37,12670
9/11/2015,1961.05,7789.3,5052.95,23.2,12709.2
9/14/2015,1953.03,7872.25,5102.7,24.25,12884.7
9/15/2015,1978.09,7829.1,5062,22.54,12785.15
9/16/2015,1995.31,7899.15,5020.65,21.35,12695
9/17/2015,1990.2,,,21.14,
9/18/2015,1958.03,7981.9,5115.8,22.28,12757.15
9/18/2015,1958.03,7981.9,5115.8,22.28,12757.15
9/21/2015,1966.97,7977.1,5196.55,20.14,12831.45
9/22/2015,1942.74,7812,5116.75,22.44,12655.15
9/23/2015,1938.76,7845.95,5138.3,22.13,12735.4
9/24/2015,1932.24,7868.5,5163,23.47,12760.65
9/25/2015,1931.34,,,23.62,
9/28/2015,1881.77,7795.7,5170.25,27.63,12727.25
9/29/2015,1884.09,7843.3,5172.8,26.83,12741.05
9/30/2015,1920.03,7948.9,5233.35,24.5,12984.5
10/1/2015,1923.82,7950.9,5243.45,22.55,12998.7
10/2/2015,1951.36,,,20.94,
10/5/2015,1987.05,8119.3,5343.05,19.54,13272.1
10/6/2015,1979.92,8152.9,5392.7,19.4,13335.1
10/7/2015,1995.83,8177.4,5427.45,18.4,13352.2
10/8/2015,2013.43,8129.35,5419.9,17.42,13266.15
10/9/2015,2014.89,8189.7,5418,17.08,13255.5
10/12/2015,2017.46,8143.6,5418.15,16.17,13243.4
10/13/2015,2003.69,8131.7,5449.35,17.67,13245.4
10/14/2015,1994.24,8107.9,5459.1,18.03,13225.9
10/15/2015,2023.86,8179.5,5493.4,16.05,13266.3
10/16/2015,2033.11,8238.15,5504.6,15.05,13332.1
10/19/2015,2033.66,8275.05,5562.2,14.98,13439.7
10/20/2015,2030.77,8261.65,5592.3,15.75,13486.55
10/21/2015,2018.94,8251.7,5563.2,16.7,13464.55
10/22/2015,2052.51,,,14.45,
10/23/2015,2075.15,8295.45,5542.75,14.46,13428.2
10/26/2015,2071.18,8260.55,5475.55,15.29,13363.45
10/27/2015,2065.89,8232.9,5489.95,15.43,13373.55
10/28/2015,2090.35,8171.2,5462.6,14.33,13317.4
10/29/2015,2089.41,8111.75,5427.3,14.61,13262.45
10/30/2015,2079.36,8065.8,5362.45,15.07,13238.5
11/2/2015,2104.05,8050.8,5352.4,14.15,13206.55
11/3/2015,2109.79,8060.7,5363.45,14.54,13263.8
11/4/2015,2102.31,8040.2,5355.2,15.51,13270.55
11/5/2015,2099.93,7955.45,5258.95,15.05,13076.35
11/6/2015,2099.2,7954.3,5222.5,14.33,12995.7
11/9/2015,2078.58,7915.2,5277,16.52,13073.8
11/10/2015,2081.72,7783.35,5206.7,15.29,12851.25
11/11/2015,2075,7825,5206.7,16.06,12851.25
11/12/2015,2045.97,,,18.37,
11/13/2015,2023.04,7762.25,5256,20.08,12885.95
11/16/2015,2053.19,7806.6,5313.05,18.16,12883.85
11/17/2015,2050.44,7837.55,5362,18.84,12959.55
11/18/2015,2083.58,7731.8,5307.05,16.85,12877.3
11/19/2015,2081.24,7842.75,5371.6,16.99,13003.75
11/20/2015,2089.17,7856.55,5385.5,15.47,13089.9
11/23/2015,2086.59,7849.25,5397.85,15.62,13116.1
11/24/2015,2089.14,7831.6,5418.05,15.93,13128.6
11/25/2015,2088.87,,,15.19,
11/26/2015,,7883.8,5446.4,,13180.9
11/27/2015,2090.11,7942.7,5487.85,15.12,13228.25
11/30/2015,2080.41,7935.25,5546.45,16.13,13248.7
12/1/2015,2102.63,7954.9,5583.85,14.67,13357.5
12/2/2015,2079.51,7931.35,5573.25,15.91,13359.7
12/3/2015,2049.62,7864.15,5569.9,18.11,13287.4
12/4/2015,2091.69,7781.9,5474,14.81,13190.9
12/7/2015,2077.07,7765.4,5492.7,15.84,13183.05
12/8/2015,2063.59,7701.7,5380.7,17.6,13022.65
12/9/2015,2047.62,7612.5,5256.5,19.61,12792.85
12/10/2015,2052.23,7683.3,5332.35,19.34,12904.8
12/11/2015,2012.37,7610.45,5275.6,24.39,12807.6
12/14/2015,2021.94,7650.05,5321.6,22.73,12867.65
12/15/2015,2043.41,7700.9,5362.25,20.95,12940.65
12/16/2015,2073.07,7750.9,5377.4,17.86,12994.25
12/17/2015,2041.89,7844.35,5477.75,18.94,13220.85
12/17/2015,2041.89,7844.35,5477.75,18.94,13220.85
12/18/2015,2005.55,7761.95,5488.55,20.7,13177.9
12/21/2015,2021.15,7834.45,5533.4,18.7,13279.7
12/22/2015,2038.97,7786.1,5521,16.6,13228.15
12/23/2015,2064.29,7865.95,5550.6,15.57,13282.55
12/24/2015,2060.99,7861.05,5603.15,15.74,13337.35
12/28/2015,2056.5,7925.15,5621.15,16.91,13345.25
12/29/2015,2078.36,7928.95,5607.75,16.08,13373.5
12/30/2015,2063.36,7896.25,5597.85,17.29,13365.6
12/31/2015,2043.94,7946.35,5653.3,18.21,13396.7
1/1/2016,,7963.2,5716.55,,13540.45
1/4/2016,2012.66,7791.3,5648.6,20.7,13429.4
1/5/2016,2016.71,7784.65,5696.3,19.34,13546.2
1/6/2016,1990.26,7741,5664.85,20.59,13513.2
1/7/2016,1943.09,7568.3,5450.45,24.99,13130.3
1/8/2016,1922.03,7601.35,5533.05,27.01,13288.7
1/11/2016,1923.67,7563.85,5510.7,24.3,13183.5
1/12/2016,1938.68,7510.3,5453.15,22.47,13087.7
1/13/2016,1890.28,7562.4,5309.4,25.22,12993.9
1/14/2016,1921.84,7536.8,5248.6,23.95,12838.25
1/15/2016,1880.33,7437.8,5007.65,27.02,12480.6
1/18/2016,,7351,4803.9,,12075.5
1/19/2016,1881.33,7435.1,4894.25,26.05,12248.75
1/20/2016,1859.33,7309.3,4778.35,27.59,12027.25
1/21/2016,1868.99,7276.8,4784.65,26.69,11967.1
1/22/2016,1906.9,7422.45,4899.1,22.34,12221.45
1/25/2016,1877.08,7436.15,4931.65,24.15,12267.4
1/26/2016,1903.63,,,22.5,
1/27/2016,1882.95,7437.75,4974.8,23.11,12320.65
1/28/2016,1893.36,7424.65,4966.9,22.42,12302.85
1/29/2016,1940.24,7563.55,5030.45,20.2,12469.1
2/1/2016,1939.38,7555.95,5047.4,19.98,12526.1
2/2/2016,1903.03,7455.55,4973.25,21.98,12347.85
2/3/2016,1912.53,7361.8,4815.3,21.65,12175.95
2/4/2016,1915.45,7404,4766.95,21.84,12154.5
2/5/2016,1880.05,7489.1,4856.7,23.38,12382.8
2/8/2016,1853.44,7387.25,4855.8,26,12363.4
2/9/2016,1852.21,7298.2,4784.85,26.54,12174.2
2/10/2016,1851.86,7215.7,4669.15,26.29,12035.6
2/11/2016,1829.08,6976.35,4416.7,28.14,11593
2/12/2016,1864.78,6980.95,4354.25,25.4,11485.8
2/15/2016,,7162.95,4532.3,,11916.3
2/16/2016,1895.58,7048.25,4433.2,24.11,11622.5
2/17/2016,1926.82,7108.45,4453.5,22.31,11732.5
2/18/2016,1917.83,7191.75,4464.9,21.64,11825
2/19/2016,1917.78,7210.75,4491.4,20.53,11823.35
2/22/2016,1945.5,7234.55,4517,19.38,11894.65
2/23/2016,1921.27,7109.55,4455.2,20.98,11733.4
2/24/2016,1929.8,7018.7,4421.75,20.72,11650.05
2/25/2016,1951.7,6970.6,4386.35,19.11,11538.45
2/26/2016,1948.05,7029.75,4371.45,19.81,11518.2
2/29/2016,1932.23,6987.05,4362.55,20.55,11558.7
3/1/2016,1978.35,7222.3,4520.25,17.7,11855.95
3/2/2016,1986.45,7368.85,4628.4,17.09,12101.25
3/3/2016,1993.4,7475.6,4715.5,16.7,12204.85
3/4/2016,1999.99,7485.35,4760.55,16.86,12314.15
3/7/2016,2001.76,,,17.35,
3/8/2016,1979.26,7485.3,4793.25,18.67,12325.3
3/9/2016,1989.26,7531.8,4812.9,18.34,12353.8
3/10/2016,1989.57,7486.15,4791.2,18.05,12307.4
3/11/2016,2022.19,7510.2,4766.35,16.5,12300.35
3/14/2016,2019.64,7538.75,4786.7,16.92,12345.25
3/15/2016,2015.93,7460.6,4784.15,16.84,12251.6
3/16/2016,2027.22,7498.75,4789.05,14.99,12206.4
3/16/2016,2027.22,7498.75,4789.05,14.99,12206.4
3/17/2016,2040.59,7512.55,4787.7,14.44,12290.15
3/18/2016,2049.58,7604.35,4817.6,14.02,12405.55
3/21/2016,2051.6,7704.25,4878.1,13.79,12565.9
3/22/2016,2049.8,7714.9,4891.85,14.17,12595.65
3/23/2016,2036.71,7716.5,4874.05,14.94,12636.75
3/24/2016,2035.94,,,14.74,
3/28/2016,2037.05,7615.1,4777.8,15.24,12438.7
3/29/2016,2055.01,7597,4771.25,13.82,12401.05
3/30/2016,2063.95,7735.2,4856.4,13.56,12650.55
3/31/2016,2059.74,7738.4,4884.85,13.95,12752.6
4/1/2016,2072.78,7713.05,4984.6,13.1,12791.95
4/4/2016,2066.13,7758.8,5018.4,14.12,12849.9
4/5/2016,2045.17,7603.2,4910.7,15.42,12647.1
4/6/2016,2066.66,7614.35,4982.25,14.09,12761.8
4/7/2016,2041.91,7546.45,4949.05,16.16,12705.75
4/8/2016,2047.6,7555.2,4988.35,15.36,12793.1
4/11/2016,2041.99,7671.4,5027.55,16.26,12905.15
4/12/2016,2061.72,7708.95,5069.4,14.85,12995.8
4/13/2016,2082.42,7850.45,5115.2,13.84,13135.3
4/14/2016,2082.78,,,13.72,
4/15/2016,2080.73,,,13.62,
4/18/2016,2094.34,7914.7,5177.35,13.35,13278.5
4/19/2016,2100.8,,,13.24,
4/20/2016,2102.4,7914.75,5218.25,13.28,13335.55
4/21/2016,2091.48,7912.05,5200.65,13.95,13246.5
4/22/2016,2091.58,7899.3,5212.15,13.22,13245.85
4/25/2016,2087.79,7855.05,5182.9,14.08,13167.25
4/26/2016,2091.7,7962.65,5212.4,13.96,13278
4/27/2016,2095.15,7979.9,5244.6,13.77,13305.55
4/28/2016,2075.81,7847.25,5191.1,15.22,13163.45
4/29/2016,2065.3,7849.8,5201.55,15.7,13195.3
5/2/2016,2081.43,7805.9,5225.9,14.68,13271.3
5/3/2016,2063.37,7747,5207.5,15.6,13156.05
5/4/2016,2051.12,7706.55,5117.8,16.05,12964.3
5/5/2016,2050.63,7735.5,5114.6,15.91,12965.45
5/6/2016,2057.14,7733.45,5106.9,14.72,13001.85
5/9/2016,2058.69,7866.05,5204.05,14.57,13144.95
5/10/2016,2084.39,7887.8,5208.55,13.63,13108.65
5/11/2016,2064.46,7848.85,5183.8,14.69,13095.9
5/12/2016,2064.11,7900.4,5234.6,14.41,13181.9
5/13/2016,2046.61,7814.9,5216.9,15.04,13130.8
5/16/2016,2066.66,7860.75,5221.1,14.68,13140.7
5/17/2016,2047.21,7890.75,5254.55,15.57,13151.3
5/18/2016,2047.63,7870.15,5283.25,15.95,13198.5
5/19/2016,2040.04,7783.4,5220.45,16.33,13039
5/20/2016,2052.32,7749.7,5150.9,15.2,12970.05
5/23/2016,2048.04,7731.05,5121.8,15.82,12933.8
5/24/2016,2076.06,7748.85,5081.45,14.42,12865.9
5/25/2016,2090.54,7934.9,5128.9,13.9,12977.85
5/26/2016,2090.1,8069.65,5178.65,13.43,13105.45
5/27/2016,2099.06,8156.65,5223.05,13.12,13270.05
5/30/2016,,8178.5,5239.55,,13335.35
5/31/2016,2096.96,8160.1,5217.4,14.19,13292.65
6/1/2016,2099.33,8179.95,5234.55,14.2,13271.75
6/2/2016,2105.26,8218.95,5236.25,13.63,13331.1
6/3/2016,2099.13,8220.8,5223.5,13.47,13256.9
6/6/2016,2109.41,8201.05,5244.45,13.65,13254.9
6/7/2016,2112.13,8266.45,5299.8,14.05,13333.2
6/8/2016,2119.12,8273.05,5362.3,14.08,13422.3
6/9/2016,2115.48,8203.6,5369.95,14.64,13380.6
6/10/2016,2096.07,8170.05,5389.15,17.03,13329.95
6/13/2016,2079.06,8110.6,5393.4,20.97,13227.5
6/14/2016,2075.32,8108.85,5450.8,20.5,13302.2
6/14/2016,2075.32,8108.85,5450.8,20.5,13302.2
6/15/2016,2071.5,8206.6,5495.15,20.14,13385.65
6/16/2016,2077.99,8140.75,5502.45,19.37,13359.4
6/17/2016,2071.22,8170.2,5566.3,19.41,13359.25
6/20/2016,2083.25,8238.5,5597,18.37,13427.35
6/21/2016,2088.9,8219.9,5617.35,18.48,13465.9
6/22/2016,2085.45,8203.7,5581.35,21.17,13441.9
6/23/2016,2113.32,8270.45,5566.9,17.25,13456.8
6/24/2016,2037.41,8088.6,5459.4,25.76,13289.35
6/27/2016,2000.54,8094.7,5602.65,23.85,13410.2
6/28/2016,2036.09,8127.85,5649.6,18.75,13495.4
6/29/2016,2070.77,8204,5741.1,16.64,13671.3
6/30/2016,2098.86,8287.75,5813.5,15.63,13816.45
7/1/2016,2102.95,8328.35,5835.55,14.77,13973.8
7/4/2016,,8370.7,5925.9,,14094.3
7/5/2016,2088.55,8335.95,5960.85,15.58,14122.85
7/6/2016,2099.73,,,14.96,
7/7/2016,2097.9,8337.9,5967.1,14.76,14095.35
7/8/2016,2129.9,8323.2,5928.15,13.2,14077.45
7/11/2016,2137.16,8467.9,6001.4,13.54,14270.4
7/12/2016,2152.14,8521.05,6025.15,13.55,14345.9
7/13/2016,2152.43,8519.5,5940.9,13.04,14258.8
7/14/2016,2163.75,8565,6015.15,12.82,14338.8
7/15/2016,2161.74,8541.4,5952.7,12.67,14282.2
7/18/2016,2166.89,8508.7,5907.7,12.44,14195.7
7/19/2016,2163.78,8528.55,5906,11.97,14213.55
7/20/2016,2173.02,8565.85,5965.25,11.77,14369.6
7/21/2016,2165.17,8510.1,5946.8,12.74,14298.3
7/22/2016,2175.03,8541.2,5963.55,12.02,14435.3
7/25/2016,2168.48,8635.65,6037.15,12.87,14565.25
7/26/2016,2169.18,8590.65,5991.35,13.05,14553.5
7/27/2016,2166.58,8615.8,6044.2,12.83,14590
7/28/2016,2170.06,8666.3,6094.45,12.72,14695.3
7/29/2016,2173.6,8638.5,6086.05,11.87,14772.75
8/1/2016,2170.84,8636.55,6089.05,12.44,14891.35
8/2/2016,2157.03,8622.9,6051.5,13.37,14766.5
8/3/2016,2163.79,8544.85,5969.1,12.86,14519.7
8/4/2016,2164.25,8551.1,6011.2,12.42,14594.65
8/5/2016,2182.87,8683.15,6104.2,11.39,14827.3
8/8/2016,2180.89,8711.35,6143.2,11.5,14917.55
8/9/2016,2181.74,8678.25,6092.35,11.66,14887.15
8/10/2016,2175.49,8575.3,5989.55,12.05,14714.25
8/11/2016,2185.79,8592.15,5969.35,11.68,14743.4
8/12/2016,2184.05,8672.15,5971.45,11.55,14814.75
8/15/2016,2190.15,,,11.81,
8/16/2016,2178.15,8642.55,5959.1,12.64,14881.55
8/17/2016,2182.22,8624.05,6008.15,12.19,14983.9
8/18/2016,2187.02,8673.25,6066.4,11.43,15098.3
8/19/2016,2183.87,8666.9,6103.35,11.34,15188.15
8/22/2016,2182.64,8629.15,6094.25,12.27,15086
8/23/2016,2186.9,8632.6,6111.6,12.38,15058.15
8/24/2016,2175.44,8650.3,6138.25,13.45,15161.45
8/25/2016,2172.47,8592.2,6088.7,13.63,15098.4
8/26/2016,2169.04,8572.55,6058.4,13.65,15132.9
8/29/2016,2180.38,8607.45,6069.2,12.94,15186.9
8/30/2016,2176.12,8744.35,6144.75,13.12,15328.25
8/31/2016,2170.95,8786.2,6171.8,13.42,15370.85
9/1/2016,2170.86,8774.65,6114.1,13.48,15297.45
9/2/2016,2179.98,8809.65,6180.1,11.98,15385.3
9/6/2016,2186.48,8943,6227.15,12.02,15599.4
9/7/2016,2186.16,8917.95,6275.35,11.94,15627.75
9/8/2016,2181.3,8952.5,6368.75,12.51,15745.7
9/9/2016,2127.81,8866.7,6339.4,17.5,15614.8
9/12/2016,2159.04,8715.6,6145.85,15.16,15135.25
9/12/2016,2159.04,8715.6,6145.85,15.16,15135.25
9/13/2016,2127.02,,,17.85,
9/14/2016,2125.77,8726.6,6256.5,18.14,15320.05
9/15/2016,2147.26,8742.55,6257.6,16.3,15340.9
9/16/2016,2139.16,8779.85,6240.15,15.37,15336.3
9/19/2016,2139.12,8808.4,6293.75,15.53,15441.35
9/20/2016,2139.76,8775.9,6291.45,15.92,15411.65
9/21/2016,2163.12,8777.15,6285.55,13.3,15408.05
9/22/2016,2177.18,8867.45,6368.1,12.02,15638.85
9/23/2016,2164.69,8831.55,6336.65,12.29,15672.9
9/26/2016,2146.1,8723.05,6286.35,14.5,15579.6
9/27/2016,2159.93,8706.4,6276.8,13.1,15560.55
9/28/2016,2171.37,8745.15,6365.35,12.39,15694.1
9/29/2016,2151.13,8591.25,5995.55,14.02,15098.1
9/30/2016,2168.27,8611.15,6137.3,13.29,15413.1
10/3/2016,2161.2,8738.1,6324.05,13.57,15851.15
10/4/2016,2150.49,8769.15,6354.7,13.63,15979.95
10/5/2016,2159.73,8743.95,6403.5,12.99,16076.3
10/6/2016,2160.77,8709.55,6344.95,12.84,15988.3
10/7/2016,2153.74,8697.6,6361.55,13.48,15972.3
10/10/2016,2163.66,8708.8,6370.95,13.38,15992.55
10/11/2016,2136.73,,,15.36,
10/12/2016,2139.18,,,15.91,
10/13/2016,2132.55,8573.35,6258.9,16.69,15779.4
10/14/2016,2132.98,8583.4,6285.7,16.12,15894.95
10/17/2016,2126.5,8520.4,6270.4,16.21,15712.95
10/18/2016,2139.6,8677.9,6354.15,15.28,15946.75
10/19/2016,2144.29,8659.1,6398.5,14.41,15934.25
10/20/2016,2141.34,8699.4,6447.75,13.75,15994.8
10/21/2016,2141.16,8693.05,6460.65,13.34,16071.1
10/24/2016,2151.33,8708.95,6515.95,13.02,16007.5
